timestamp,pps,bytes,tcp,udp,icmp,tcp_ratio,udp_ratio,unique_ips,unique_ports,syn,ack,rst,fin,top_port,label
1782027587.654,792,44304,792,0,0,1.0,0.0,2,512,0,256,536,0,8080,5
1782027588.657,764,42612,764,0,0,1.0,0.0,2,518,0,226,538,0,443,5
1782027589.658,630,34938,630,0,0,1.0,0.0,2,460,0,153,477,0,443,5
1782027591.625,635,35538,633,1,0,0.9969,0.0016,3,444,0,183,450,0,8080,5
1782027597.918,10,1389,0,9,0,0.0,0.9,1,1,0,0,0,0,7151,5
1782027598.918,600,33798,595,0,0,0.9917,0.0,2,391,0,206,389,0,443,5
1782027599.918,858,47478,858,0,0,1.0,0.0,2,669,0,191,667,0,443,5
1782027600.919,770,42546,770,0,0,1.0,0.0,2,611,0,161,609,0,8080,5
1782027601.921,847,47236,845,0,0,0.9976,0.0,2,616,0,231,614,0,8080,5
1782027602.984,123,6852,123,0,0,1.0,0.0,2,90,0,35,88,0,443,5
1782027603.986,802,44754,802,0,0,1.0,0.0,2,563,0,241,561,0,443,5
1782027604.986,853,47466,853,0,0,1.0,0.0,2,621,0,234,619,0,8080,5
1782027605.99,795,44196,794,0,0,0.9987,0.0,2,586,0,210,584,0,443,5
1782027606.99,897,49800,897,0,0,1.0,0.0,2,672,0,227,670,0,8080,5
1782027607.992,832,46038,832,0,0,1.0,0.0,2,649,0,185,647,0,8080,5
1782027608.992,755,41898,755,0,0,1.0,0.0,2,568,0,188,567,0,8080,5
1782027609.993,796,44160,796,0,0,1.0,0.0,2,602,0,196,600,0,443,5
1782027610.993,808,44958,807,0,0,0.9988,0.0,2,586,0,223,584,0,443,5
1782027611.993,796,44256,796,0,0,1.0,0.0,2,586,0,212,584,0,443,5
1782027612.996,837,46368,837,0,0,1.0,0.0,2,644,0,195,642,0,8080,5
1782027613.996,822,45750,822,0,0,1.0,0.0,2,597,0,227,595,0,8080,5
1782027614.996,795,44220,795,0,0,1.0,0.0,2,582,0,215,580,0,8080,5
1782027615.999,809,44922,809,0,0,1.0,0.0,2,605,0,206,603,0,443,5
1782027617.0,799,44460,799,0,0,1.0,0.0,2,582,0,219,580,0,443,5
1782027618.0,853,47364,853,0,0,1.0,0.0,2,638,0,217,636,0,8080,5
1782027619.001,789,43794,789,0,0,1.0,0.0,2,593,0,198,591,0,443,5
1782027620.002,847,47262,847,0,0,1.0,0.0,2,595,0,254,593,0,8080,5
1782027621.002,605,33564,605,0,0,1.0,0.0,2,458,0,149,456,0,8080,5
1782027622.002,822,45858,822,0,0,1.0,0.0,2,579,0,245,577,0,8080,5
1782027623.003,758,42054,758,0,0,1.0,0.0,2,573,0,187,571,0,8080,5
1782027624.003,797,44286,797,0,0,1.0,0.0,2,591,0,208,589,0,8080,5
1782027625.003,1176,66444,1176,0,0,1.0,0.0,2,688,0,490,686,0,8080,5
1782027626.004,3602,209580,3602,0,0,1.0,0.0,2,1092,0,2512,1090,0,443,5
1782027627.004,2379,138474,2379,0,0,1.0,0.0,2,713,0,1668,711,0,8080,5
1782027628.004,3790,220560,3790,0,0,1.0,0.0,2,1142,0,2650,1140,0,8080,5
1782027629.005,3603,209676,3603,0,0,1.0,0.0,2,1086,0,2519,1084,0,443,5
1782027630.005,3919,228132,3919,0,0,1.0,0.0,2,1170,0,2751,1168,0,443,5
1782027631.012,3368,196158,3368,0,0,1.0,0.0,2,989,0,2381,987,0,8080,5
1782027632.012,2088,120900,2088,0,0,1.0,0.0,2,732,0,1358,730,0,8080,5
1782027633.029,3555,206708,3554,0,0,0.9997,0.0,2,1109,0,2447,1107,0,8080,5
1782027634.031,1332,78204,1330,2,0,0.9985,0.0015,3,445,0,888,442,0,8080,5
1782027635.031,3365,195816,3365,0,0,1.0,0.0,2,1016,0,2351,1014,0,8080,5
1782027636.031,2084,121650,2084,0,0,1.0,0.0,2,567,0,1519,565,0,8080,5
1782027637.031,3957,230238,3957,0,0,1.0,0.0,2,1199,0,2760,1197,0,443,5
1782027638.031,3615,210524,3614,0,0,0.9997,0.0,2,1073,0,2543,1071,0,8080,5
1782027639.031,3669,213648,3666,0,0,0.9992,0.0,2,1109,0,2559,1107,0,443,5
1782027640.031,3529,205392,3529,0,0,1.0,0.0,2,1060,0,2471,1058,0,8080,5
1782027641.032,3124,181956,3123,0,0,0.9997,0.0,2,916,0,2209,914,0,8080,5
1782027642.032,3883,226404,3883,0,0,1.0,0.0,2,1098,0,2787,1096,0,443,5
1782027643.032,3907,227820,3907,0,0,1.0,0.0,2,1102,0,2807,1100,0,8080,5
1782027644.032,3657,213428,3656,0,0,0.9997,0.0,2,1009,0,2649,1007,0,8080,5
1782027645.032,3852,224232,3852,0,0,1.0,0.0,2,1150,0,2704,1148,0,443,5
1782027646.032,1601,93308,1600,0,0,0.9994,0.0,2,469,0,1133,467,0,8080,5
1782027647.032,3949,230022,3949,0,0,1.0,0.0,2,1155,0,2796,1153,0,443,5
1782027648.032,3777,220270,3773,0,0,0.9989,0.0,2,1099,0,2676,1097,0,443,5
1782027649.032,3961,230568,3961,0,0,1.0,0.0,2,1184,0,2779,1182,0,443,5
1782027650.032,3856,224286,3856,0,0,1.0,0.0,2,1181,0,2677,1179,0,443,5
1782027651.032,3829,222696,3829,0,0,1.0,0.0,2,1176,0,2655,1174,0,8080,5
1782027652.033,3868,225510,3868,0,0,1.0,0.0,2,1097,0,2773,1095,0,443,5
1782027653.033,3847,223902,3847,0,0,1.0,0.0,2,1155,0,2694,1153,0,8080,5
1782027654.033,3267,190674,3266,0,0,0.9997,0.0,2,893,0,2375,891,0,443,5
1782027655.033,3691,214650,3691,0,0,1.0,0.0,2,1137,0,2556,1135,0,8080,5
1782027656.033,3929,229268,3926,0,0,0.9992,0.0,2,1111,0,2817,1109,0,8080,5
1782027657.034,3626,211206,3626,0,0,1.0,0.0,2,1061,0,2567,1059,0,8080,5
1782027658.326,2318,135630,2318,0,0,1.0,0.0,2,577,0,1743,575,0,8080,5
1782027659.326,3955,230732,3952,0,0,0.9992,0.0,2,1127,0,2827,1125,0,8080,5
1782027660.326,3611,210096,3611,0,0,1.0,0.0,2,1095,0,2517,1094,0,8080,5
1782027661.326,3993,232500,3993,0,0,1.0,0.0,2,1182,0,2813,1180,0,8080,5
1782027662.326,4048,236154,4046,0,0,0.9995,0.0,2,1145,0,2903,1143,0,8080,5
1782027663.326,3719,216982,3717,0,0,0.9995,0.0,2,1045,0,2674,1043,0,8080,5
1782027664.327,3647,211884,3647,0,0,1.0,0.0,2,1158,0,2491,1156,0,8080,5
1782027665.327,3742,218154,3742,0,0,1.0,0.0,2,1063,0,2681,1061,0,8080,5
1782027666.327,4039,235778,4038,0,0,0.9998,0.0,2,1104,0,2936,1102,0,443,5
1782027667.327,3716,216524,3715,0,0,0.9997,0.0,2,1083,0,2634,1081,0,8080,5
1782027668.327,3672,214248,3672,0,0,1.0,0.0,2,1014,0,2660,1012,0,8080,5
1782027669.327,3339,194246,3336,0,0,0.9991,0.0,2,1025,0,2313,1023,0,443,5
1782027670.328,2802,162990,2802,0,0,1.0,0.0,2,857,0,1947,855,0,443,5
1782027671.328,3439,199866,3439,0,0,1.0,0.0,2,1081,0,2360,1079,0,443,5
1782027672.328,3504,204066,3504,0,0,1.0,0.0,2,1031,0,2475,1029,0,443,5
1782027673.328,3233,187614,3233,0,0,1.0,0.0,2,1063,0,2172,1061,0,443,5
